CodigoExterno,Estado,CodigoEstado,Organismo,Sector,Region,Tipo,Rubro,Moneda,MontoEstimado,NumeroOferentes,CantidadReclamos,FechaCierre,Periodo,MontoAdjudicado
4559-26-L126,Cerrada,6,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,Municipalidades,Región del Biobío ,L1,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,5650000.0,13.0,239.0,2026-08-07,2026-07,
4556-31-LE26,Cerrada,6,I MUNICIPALIDAD DE ZAPALLAR,Municipalidades,Región de Valparaíso ,LE,PRODUCTOS IMPRESOS Y PUBLICACIONES,CLP,20000000.0,3.0,156.0,2026-08-04,2026-07,
4556-30-LE26,Adjudicada,8,I MUNICIPALIDAD DE ZAPALLAR,Municipalidades,Región de Valparaíso ,LE,MUEBLES Y MOBILIARIO,CLP,7500000.0,7.0,156.0,2026-07-15,2026-07,6274012.0
4556-29-L126,Desierta (o art. 3 ó 9 Ley 19.886),7,I MUNICIPALIDAD DE ZAPALLAR,Municipalidades,Región de Valparaíso ,L1,ARTÍCULOS PARA PLANTAS Y ANIMALES,CLP,5000000.0,2.0,156.0,2026-07-08,2026-07,
4513-7-LE26,Cerrada,6,I MUNICIPALIDAD DE RENAICO,Municipalidades,Región de la Araucanía ,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,,3.0,533.0,2026-08-06,2026-07,
4513-6-LE26,Cerrada,6,I MUNICIPALIDAD DE RENAICO,Municipalidades,Región de la Araucanía ,LE,MUEBLES Y MOBILIARIO,CLP,10000000.0,7.0,533.0,2026-08-03,2026-07,
4511-47-LE26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidades,Región del Maule ,LE,"SERVICIOS DE DEFENSA NACIONAL, ORDEN PÚBLICO Y SEGURIDAD",CLP,9500000.0,4.0,219.0,2026-08-07,2026-07,
4511-46-LE26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidades,Región del Maule ,LE,"SERVICIOS EDITORIALES, DE DISEÑO, PUBLICIDAD, GRÁFICOS Y ARTISTAS",CLP,9800000.0,2.0,219.0,2026-08-06,2026-07,
4511-45-LE26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidades,Región del Maule ,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,8000000.0,1.0,219.0,2026-08-10,2026-07,
4560-26-LE26,Adjudicada,8,I MUNICIPALIDAD DE LOS ALAMOS DEPTO COMUNAL,Municipalidades,Región del Biobío ,LE,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,,2.0,239.0,2026-07-15,2026-07,160000.0
4592-11-LP26,Adjudicada,8,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,Región del Libertador General Bernardo O´Higgins,LP,"PRODUCTOS DERIVADOS DE MINERALES, PLANTAS Y ANIMALES",CLP,,4.0,461.0,2026-07-27,2026-07,91022400.0
4594-23-LE26,Adjudicada,8,I MUNICIPALIDAD DE COIHUECO,Municipalidades,Región del Ñuble,LE,"EQUIPOS, SUMINISTROS Y ACCESORIOS DEPORTIVOS Y RECREATIVOS",CLP,17870000.0,2.0,45.0,2026-07-27,2026-07,1309212.0
4596-24-LE26,Adjudicada,8,I MUNICIPALIDAD DE SAN NICOLAS,Municipalidades,Región del Ñuble,LE,"ROPA, MALETAS Y PRODUCTOS DE ASEO PERSONAL",CLP,,4.0,52.0,2026-07-13,2026-07,17568000.0
4679-13-LE26,Cerrada,6,DIRECCION GENERAL DE AERONAUTICA CIVIL,"Gob. Central, Universidades",Región Aysén del General Carlos Ibáñez del Campo,LE,SERVICIOS DE LIMPIEZA INDUSTRIAL,CLP,25492000.0,1.0,202.0,2026-08-06,2026-07,
4650-17-CO26,Cerrada,6,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,"Gob. Central, Universidades",Región Metropolitana de Santiago,CO,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,12403450.0,3.0,385.0,2026-08-06,2026-07,
4650-16-CO26,Cerrada,6,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,"Gob. Central, Universidades",Región Metropolitana de Santiago,CO,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,12258200.0,2.0,385.0,2026-08-04,2026-07,
4644-4-LE26,Cerrada,6,CORP NACIONAL FORESTAL,"Gob. Central, Universidades",Región Aysén del General Carlos Ibáñez del Campo,LE,"SERVICIOS AGRÍCOLAS, PESQUEROS, FORESTALES Y RELACIONADOS CON LA FAUNA",CLP,43700000.0,3.0,776.0,2026-08-10,2026-07,
4642-86-LE26,Cerrada,6,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,12946000.0,4.0,3428.0,2026-08-04,2026-07,
4642-85-LE26,Cerrada,6,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,MUEBLES Y MOBILIARIO,CLP,13171836.0,1.0,3428.0,2026-08-03,2026-07,
4642-84-LE26,Cerrada,6,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,38462562.0,1.0,3428.0,2026-08-03,2026-07,
4642-83-LE26,Cerrada,6,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,3.0,3428.0,2026-08-03,2026-07,
4642-82-LE26,Cerrada,6,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,55999999.0,4.0,3428.0,2026-07-23,2026-07,
4642-81-LP26,Cerrada,6,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,Región Metropolitana de Santiago,LP,ARTÍCULOS ELÉCTRICOS Y DE ILUMINACIÓN,CLP,,12.0,3428.0,2026-07-30,2026-07,
4631-14-LP26,Cerrada,6,I MUNICIPALIDAD DE COPIAPO,Municipalidades,Región de Atacama ,LP,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,4.0,1175.0,2026-07-30,2026-07,
4631-13-LP26,Cerrada,6,I MUNICIPALIDAD DE COPIAPO,Municipalidades,Región de Atacama ,LP,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,344828531.0,1.0,1175.0,2026-08-07,2026-07,
4631-12-LE26,Cerrada,6,I MUNICIPALIDAD DE COPIAPO,Municipalidades,Región de Atacama ,LE,"EQUIPOS Y SUMINISTROS DE DEFENSA, ORDEN PÚBLICO, PROTECCIÓN Y SEGURIDAD",CLP,39769749.0,2.0,1175.0,2026-07-22,2026-07,
4624-6-LE26,Cerrada,6,DIRECCION DEL TRABAJO,"Gob. Central, Universidades",Región de la Araucanía ,LE,"SERVICIOS DE DEFENSA NACIONAL, ORDEN PÚBLICO Y SEGURIDAD",CLP,15600000.0,1.0,97.0,2026-08-07,2026-07,
4623-2-L126,Cerrada,6,DIRECCION DEL TRABAJO,"Gob. Central, Universidades",Región del Biobío ,L1,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,6949600.0,2.0,97.0,2026-07-09,2026-07,
4610-58-LE26,Cerrada,6,I MUNICIPALIDAD DE CHILE CHICO,Municipalidades,Región Aysén del General Carlos Ibáñez del Campo,LE,HERRAMIENTAS Y MAQUINARIA EN GENERAL,CLP,19888326.0,10.0,36.0,2026-08-06,2026-07,
4610-57-LE26,Cerrada,6,I MUNICIPALIDAD DE CHILE CHICO,Municipalidades,Región Aysén del General Carlos Ibáñez del Campo,LE,PRODUCTOS DE PAPEL,CLP,,5.0,36.0,2026-08-04,2026-07,
4610-56-LE26,Cerrada,6,I MUNICIPALIDAD DE CHILE CHICO,Municipalidades,Región Aysén del General Carlos Ibáñez del Campo,LE,HERRAMIENTAS Y MAQUINARIA EN GENERAL,CLP,8536000.0,6.0,36.0,2026-07-30,2026-07,
4610-55-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,I MUNICIPALIDAD DE CHILE CHICO,Municipalidades,Región Aysén del General Carlos Ibáñez del Campo,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,,3.0,36.0,2026-07-22,2026-07,
4596-26-LP26,Cerrada,6,I MUNICIPALIDAD DE SAN NICOLAS,Municipalidades,Región del Ñuble,LP,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,223128000.0,21.0,52.0,2026-08-10,2026-07,
4596-25-LE26,Adjudicada,8,I MUNICIPALIDAD DE SAN NICOLAS,Municipalidades,Región del Ñuble,LE,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,15120000.0,6.0,52.0,2026-07-27,2026-07,10245900.0
4511-44-LP26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidades,Región del Maule ,LP,"SERVICIOS AGRÍCOLAS, PESQUEROS, FORESTALES Y RELACIONADOS CON LA FAUNA",CLP,177240000.0,5.0,219.0,2026-08-05,2026-07,
4511-43-LP26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidades,Región del Maule ,LP,"ORGANIZACIONES Y CONSULTORÍAS POLÍTICAS, DEMOGRÁFICAS, ECONÓMICAS, SOCIALES Y DE ADMINISTRACIÓN PÚBLICA",CLP,,4.0,219.0,2026-08-10,2026-07,
4511-42-LE26,Adjudicada,8,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidades,Región del Maule ,LE,"ROPA, MALETAS Y PRODUCTOS DE ASEO PERSONAL",CLP,8000000.0,2.0,219.0,2026-07-20,2026-07,5355010.0
4511-41-LE26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE RETIRO,Municipalidades,Región del Maule ,LE,"EQUIPOS Y SUMINISTROS DE DEFENSA, ORDEN PÚBLICO, PROTECCIÓN Y SEGURIDAD",CLP,50342270.0,1.0,219.0,2026-07-20,2026-07,
4484-14-L126,Cerrada,6,I MUNICIPALIDAD DE TIERRA AMARILLA,Municipalidades,Región de Atacama ,L1,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,2574432.0,10.0,743.0,2026-07-22,2026-07,
4482-15-LE26,Cerrada,6,I MUNICIPALIDAD DE DALCAHUE,Municipalidades,Región de los Lagos ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,7690000.0,3.0,17.0,2026-08-06,2026-07,
4482-14-L126,Adjudicada,8,I MUNICIPALIDAD DE DALCAHUE,Municipalidades,Región de los Lagos ,L1,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,4200000.0,1.0,17.0,2026-07-27,2026-07,6450.0
4478-3-L126,Adjudicada,8,Ilustre Municipalidad de Contulmo,Municipalidades,Región del Biobío ,L1,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,3000000.0,2.0,236.0,2026-08-05,2026-07,1.0
4476-19-L126,Cerrada,6,I.MUNICIPALIDAD DE ROMERAL,Municipalidades,Región del Maule ,L1,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,5416000.0,13.0,55.0,2026-08-06,2026-07,
4476-18-LE26,Adjudicada,8,I.MUNICIPALIDAD DE ROMERAL,Municipalidades,Región del Maule ,LE,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,34870000.0,4.0,55.0,2026-07-13,2026-07,31455300.0
4476-17-LE26,Adjudicada,8,I.MUNICIPALIDAD DE ROMERAL,Municipalidades,Región del Maule ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,12563901.0,14.0,55.0,2026-07-13,2026-07,9620642.0
4475-18-LE26,Cerrada,6,I.MUNICIPALIDAD DE ROMERAL,Municipalidades,Región del Maule ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,14627000.0,1.0,55.0,2026-08-06,2026-07,
4473-17-LE26,Cerrada,6,I.MUNICIPALIDAD DE ROMERAL,Municipalidades,Región del Maule ,LE,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,,4.0,55.0,2026-07-30,2026-07,
4473-16-LE26,Adjudicada,8,I.MUNICIPALIDAD DE ROMERAL,Municipalidades,Región del Maule ,LE,"ROPA, MALETAS Y PRODUCTOS DE ASEO PERSONAL",CLP,,2.0,55.0,2026-07-13,2026-07,11960640.0
4469-150-LE26,Cerrada,6,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"Gob. Central, Universidades",Región de Valparaíso ,LE,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,24400000.0,3.0,717.0,2026-08-10,2026-07,
4469-149-E226,Adjudicada,8,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"Gob. Central, Universidades",Región de Valparaíso ,E2,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,1754628.0,1.0,717.0,2026-07-20,2026-07,1468810.0
4469-148-LE26,Cerrada,6,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"Gob. Central, Universidades",Región de Valparaíso ,LE,"SERVICIOS EDITORIALES, DE DISEÑO, PUBLICIDAD, GRÁFICOS Y ARTISTAS",CLP,14329800.0,1.0,717.0,2026-07-23,2026-07,
4469-147-E226,Adjudicada,8,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"Gob. Central, Universidades",Región de Valparaíso ,E2,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,523002.0,1.0,717.0,2026-07-17,2026-07,537281.0
4469-146-LE26,Cerrada,6,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"Gob. Central, Universidades",Región de Valparaíso ,LE,"SERVICIOS DE VIAJES, ALIMENTACIÓN, ALOJAMIENTO Y ENTRETENIMIENTO",CLP,,3.0,717.0,2026-07-21,2026-07,
4469-145-LE26,Cerrada,6,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"Gob. Central, Universidades",Región de Valparaíso ,LE,"EQUIPOS, SUMINISTROS Y ACCESORIOS DEPORTIVOS Y RECREATIVOS",CLP,10351620.0,6.0,717.0,2026-07-17,2026-07,
4465-12-LP26,Adjudicada,8,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,Salud,Región del Maule ,LP,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,3480000.0,2.0,851.0,2026-07-29,2026-07,
4463-6-LE26,Cerrada,6,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO,Salud,Región del Maule ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,60000000.0,3.0,851.0,2026-07-30,2026-07,
4459-17-L126,Cerrada,6,ILUSTRE MUNICIPALIDAD DE PICHILEMU,Municipalidades,Región del Libertador General Bernardo O´Higgins,L1,"SERVICIOS BASADOS EN INGENIERÍA, CIENCIAS SOCIALES Y TECNOLOGÍA DE LA INFORMACIÓN",CLP,5000000.0,15.0,262.0,2026-08-04,2026-07,
4459-16-LE26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE PICHILEMU,Municipalidades,Región del Libertador General Bernardo O´Higgins,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,16400000.0,4.0,262.0,2026-08-10,2026-07,
4457-64-L126,Cerrada,6,I MUNICIPALIDAD DE HUALQUI,Municipalidades,Región del Biobío ,L1,"EQUIPOS, SUMINISTROS Y ACCESORIOS DEPORTIVOS Y RECREATIVOS",CLP,1887134.0,6.0,176.0,2026-08-06,2026-07,
4486-20-L126,Cerrada,6,I MUNICIPALIDAD DE NEGRETE,Municipalidades,Región del Biobío ,L1,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,,6.0,189.0,2026-07-20,2026-07,
4457-60-L126,Adjudicada,8,I MUNICIPALIDAD DE HUALQUI,Municipalidades,Región del Biobío ,L1,"ORGANIZACIONES Y CONSULTORÍAS POLÍTICAS, DEMOGRÁFICAS, ECONÓMICAS, SOCIALES Y DE ADMINISTRACIÓN PÚBLICA",CLP,5104000.0,2.0,176.0,2026-07-23,2026-07,684500.0
4486-21-L126,Adjudicada,8,I MUNICIPALIDAD DE NEGRETE,Municipalidades,Región del Biobío ,L1,ARTÍCULOS DE FABRICACIÓN Y PRODUCCIÓN,CLP,7160000.0,1.0,189.0,2026-07-14,2026-07,12954706.0
4487-27-L126,Adjudicada,8,I MUNICIPALIDAD DE NEGRETE,Municipalidades,Región del Biobío ,L1,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,4550000.0,1.0,189.0,2026-07-20,2026-07,26000.0
45-38-LE26,Cerrada,6,SERVICIO NACIONAL DE CAPACITACION Y EMPLEO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,21212989.0,22.0,47.0,2026-08-03,2026-07,
45-36-LE26,Cerrada,6,SERVICIO NACIONAL DE CAPACITACION Y EMPLEO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,67925789.0,9.0,47.0,2026-07-27,2026-07,
45-35-LE26,Cerrada,6,SERVICIO NACIONAL DE CAPACITACION Y EMPLEO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,"SERVICIOS BASADOS EN INGENIERÍA, CIENCIAS SOCIALES Y TECNOLOGÍA DE LA INFORMACIÓN",CLP,50000000.0,3.0,47.0,2026-07-28,2026-07,
45-34-LE26,Adjudicada,8,SERVICIO NACIONAL DE CAPACITACION Y EMPLEO,"Gob. Central, Universidades",Región Metropolitana de Santiago,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,,3.0,47.0,2026-07-15,2026-07,24172275.0
4498-11-LE26,Cerrada,6,I MUNICIPALIDAD DE SAN PEDRO,Municipalidades,Región Metropolitana de Santiago,LE,"EQUIPOS, SUMINISTROS Y ACCESORIOS DEPORTIVOS Y RECREATIVOS",CLP,30000000.0,7.0,129.0,2026-07-27,2026-07,
4497-11-LE26,Cerrada,6,I MUNICIPALIDAD DE SAN PEDRO,Municipalidades,Región Metropolitana de Santiago,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,57497501.0,8.0,129.0,2026-08-10,2026-07,
4494-44-LE26,Cerrada,6,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,SERVICIOS DE CUIDADO PERSONAL Y DOMÉSTICOS,CLP,16080000.0,3.0,341.0,2026-08-10,2026-07,
4494-43-LE26,Cerrada,6,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,"SERVICIOS BASADOS EN INGENIERÍA, CIENCIAS SOCIALES Y TECNOLOGÍA DE LA INFORMACIÓN",CLP,,2.0,341.0,2026-08-06,2026-07,
4494-42-LE26,Adjudicada,8,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,,5.0,341.0,2026-07-30,2026-07,11390000.0
4494-41-LE26,Cerrada,6,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,47992998.0,17.0,341.0,2026-08-07,2026-07,
4494-40-LE26,Adjudicada,8,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,,2.0,341.0,2026-07-27,2026-07,
4494-39-LP26,Cerrada,6,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LP,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,,3.0,341.0,2026-08-10,2026-07,
4494-38-LE26,Adjudicada,8,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,"EQUIPAMIENTO PARA EL ACONDICIONAMIENTO, DISTRIBUCIÓN Y FILTRADO DE FLUIDOS",CLP,,4.0,341.0,2026-07-20,2026-07,13442000.0
4494-37-L126,Cerrada,6,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,L1,"ORGANIZACIONES Y CONSULTORÍAS POLÍTICAS, DEMOGRÁFICAS, ECONÓMICAS, SOCIALES Y DE ADMINISTRACIÓN PÚBLICA",CLP,7000000.0,2.0,341.0,2026-07-27,2026-07,
4494-35-LP26,Cerrada,6,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LP,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,110363150.0,12.0,341.0,2026-08-10,2026-07,
4491-20-LE26,Adjudicada,8,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,13390000.0,1.0,341.0,2026-07-21,2026-07,13390000.0
4491-19-LE26,Cerrada,6,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,"INSTRUMENTOS MUSICALES, JUEGOS, JUGUETES, ARTESANÍAS Y MATERIALES EDUCATIVOS",CLP,16182978.0,2.0,341.0,2026-07-21,2026-07,
4491-18-LE26,Desierta (o art. 3 ó 9 Ley 19.886),7,I MUNICIPALIDAD DE PENCO,Municipalidades,Región del Biobío ,LE,"SERVICIOS DE TRANSPORTE, ALMACENAJE Y CORREO",CLP,13390000.0,1.0,341.0,2026-07-14,2026-07,
4488-9-L126,Cerrada,6,I MUNICIPALIDAD DE NEGRETE,Municipalidades,Región del Biobío ,L1,"SALUD, SERVICIOS SANITARIOS Y ALIMENTACIÓN",CLP,1925000.0,1.0,189.0,2026-08-07,2026-07,
4487-29-LE26,Cerrada,6,I MUNICIPALIDAD DE NEGRETE,Municipalidades,Región del Biobío ,LE,"ARTÍCULOS PARA ESTRUCTURAS, OBRAS Y CONSTRUCCIONES",CLP,8383415.0,1.0,189.0,2026-08-03,2026-07,
4487-28-LE26,Cerrada,6,I MUNICIPALIDAD DE NEGRETE,Municipalidades,Región del Biobío ,LE,"EQUIPOS, ACCESORIOS Y SUMINISTROS DE OFICINA",CLP,30000000.0,8.0,189.0,2026-07-24,2026-07,
4486-22-LE26,Cerrada,6,I MUNICIPALIDAD DE NEGRETE,Municipalidades,Región del Biobío ,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,17114358.0,3.0,189.0,2026-07-30,2026-07,
5908-27-CO26,Cerrada,6,ILUSTRE MUNICIPALIDAD DE HUARA,Municipalidades,Región de Tarapacá  ,CO,VEHÍCULOS Y EQUIPAMIENTO EN GENERAL,CLP,8711926.0,2.0,152.0,2026-07-29,2026-07,
5054-14-LE26,Cerrada,6,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,Salud,Región del Maule ,LE,EQUIPAMIENTO PARA LABORATORIOS,CLP,61642000.0,6.0,1280.0,2026-07-24,2026-07,
5054-16-LE26,Cerrada,6,SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA,Salud,Región del Maule ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,14304728.0,8.0,1280.0,2026-07-27,2026-07,
5586-105-LE26,Cerrada,6,UNIVERSIDAD DE LA FRONTERA,"Gob. Central, Universidades",Región de la Araucanía ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,9350000.0,9.0,350.0,2026-07-24,2026-07,
5586-104-LE26,Adjudicada,8,UNIVERSIDAD DE LA FRONTERA,"Gob. Central, Universidades",Región de la Araucanía ,LE,EQUIPAMIENTO PARA LABORATORIOS,CLP,22700000.0,4.0,350.0,2026-07-23,2026-07,18919419.0
5586-103-LE26,Cerrada,6,UNIVERSIDAD DE LA FRONTERA,"Gob. Central, Universidades",Región de la Araucanía ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,10500000.0,13.0,350.0,2026-07-21,2026-07,
5586-102-LE26,Cerrada,6,UNIVERSIDAD DE LA FRONTERA,"Gob. Central, Universidades",Región de la Araucanía ,LE,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",CLP,24513688.0,12.0,350.0,2026-07-21,2026-07,
5586-100-LE26,Cerrada,6,UNIVERSIDAD DE LA FRONTERA,"Gob. Central, Universidades",Región de la Araucanía ,LE,"SERVICIOS EDITORIALES, DE DISEÑO, PUBLICIDAD, GRÁFICOS Y ARTISTAS",CLP,20000000.0,2.0,350.0,2026-07-17,2026-07,
557974-19-LE26,Adjudicada,8,"CORPORACION MUNICIPAL DE EDUCACION,SALUD,CULTURA Y ATENCION AL MENOR,",Municipalidades,Región de Valparaíso ,LE,EQUIPAMIENTO Y SUMINISTROS MÉDICOS,CLP,20000000.0,2.0,263.0,2026-08-03,2026-07,5588235.0
557639-62-LE26,Cerrada,6,CORP MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA,Municipalidades,Región del Libertador General Bernardo O´Higgins,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,10000000.0,22.0,1808.0,2026-08-03,2026-07,
557639-60-LE26,Cerrada,6,CORP MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA,Municipalidades,Región del Libertador General Bernardo O´Higgins,LE,SERVICIOS DE CONSTRUCCIÓN Y MANTENIMIENTO,CLP,54475200.0,11.0,1808.0,2026-07-27,2026-07,
557639-59-LE26,Cerrada,6,CORP MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA,Municipalidades,Región del Libertador General Bernardo O´Higgins,LE,PRODUCTOS IMPRESOS Y PUBLICACIONES,CLP,48164615.0,12.0,1808.0,2026-07-30,2026-07,
5586-106-LE26,Cerrada,6,UNIVERSIDAD DE LA FRONTERA,"Gob. Central, Universidades",Región de la Araucanía ,LE,"SERVICIOS PROFESIONALES, ADMINISTRATIVOS Y CONSULTORÍAS DE GESTIÓN EMPRESARIAL",CLP,9000000.0,1.0,350.0,2026-07-28,2026-07,
5574-9-LP26,Cerrada,6,UNIVERSIDAD DE CHILE,"Gob. Central, Universidades",Región Metropolitana de Santiago,LP,"TECNOLOGÍAS DE LA INFORMACIÓN, TELECOMUNICACIONES Y RADIODIFUSIÓN",USD,100000.0,2.0,7737.0,2026-07-20,2026-07,
